date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200416,NY,222284,,,,totalTestEncountersViral,550579,17735.0,59052.0,5071.0,,,,,4/16/2020 00:00,2020-04-16T00:00:00Z,04/15 20:00,12192.0,59052.0,30800.0,2020-04-16T00:00:00Z,,,,,,,550579,,,,,,,,,,,,36,8505,0,222284,24567,222284,,606,2084,284611b95abad43e88fb67f205bd66941a39cb45,0,0,0,0,0,
20200415,NY,213779,,,,totalTestEncountersViral,526012,18335.0,56968.0,5205.0,,,,,4/15/2020 00:00,2020-04-15T00:00:00Z,04/14 20:00,11586.0,56968.0,28004.0,2020-04-15T00:00:00Z,,,,,,,526012,,,,,,,,,,,,36,11571,0,213779,26869,213779,,752,2315,f7a61ecad4efb446e83554bea0c8a15d0ab48e71,0,0,0,0,0,
20200414,NY,202208,,,,totalTestEncountersViral,499143,18697.0,54653.0,5225.0,,,,,4/14/2020 00:00,2020-04-14T00:00:00Z,04/13 20:00,10834.0,54653.0,25589.0,2020-04-14T00:00:00Z,,,,,,,499143,,,,,,,,,,,,36,7177,0,202208,20786,202208,,778,1717,c9bfee3a4fcec35130aa589b79dcb3aeaeff0e25,0,0,0,0,0,
20200413,NY,195031,,,,totalTestEncountersViral,478357,18825.0,52936.0,5156.0,,,,,4/13/2020 00:00,2020-04-13T00:00:00Z,04/12 20:00,10056.0,52936.0,23887.0,2020-04-13T00:00:00Z,,,,,,,478357,,,,,,,,,,,,36,6337,0,195031,16756,195031,,671,2017,df06631a5f291f903d7f12714ddefdf239ca2972,0,0,0,0,0,
20200412,NY,188694,,,,totalTestEncountersViral,461601,18707.0,50919.0,5198.0,,,,,4/12/2020 00:00,2020-04-12T00:00:00Z,04/11 20:00,9385.0,50919.0,23887.0,2020-04-12T00:00:00Z,,,,,,,461601,,,,,,,,,,,,36,8236,0,188694,20621,188694,,758,2622,53991f7e9408565e2c9b00e5f7e5312098b8a18f,0,0,0,0,0,
20200411,NY,180458,,,,totalTestEncountersViral,440980,18654.0,48297.0,5009.0,,,,,4/11/2020 00:00,2020-04-11T00:00:00Z,04/10 20:00,8627.0,48297.0,22025.0,2020-04-11T00:00:00Z,,,,,,,440980,,,,,,,,,,,,36,9946,0,180458,23095,180458,,783,2529,88541d07c2d749ca717a4f8f13d4e4b7d46eb368,0,0,0,0,0,
20200410,NY,170512,,,,totalTestEncountersViral,417885,18569.0,45768.0,4908.0,,,,,4/10/2020 00:00,2020-04-10T00:00:00Z,04/09 20:00,7844.0,45768.0,20249.0,2020-04-10T00:00:00Z,,,,,,,417885,,,,,,,,,,,,36,10575,0,170512,26336,170512,,777,2916,31d1d51107cdc98b1c2f507cad868c86c803739a,0,0,0,0,0,
20200409,NY,159937,,,,totalTestEncountersViral,391549,18279.0,42852.0,4925.0,,,,,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,7067.0,42852.0,18297.0,2020-04-09T00:00:00Z,,,,,,,391549,,,,,,,,,,,,36,10621,0,159937,26396,159937,,799,2870,9c10d1f51b392bb88dd3553501c2dc9c4299e5d4,0,0,0,0,0,
20200408,NY,149316,,,,totalTestEncountersViral,365153,18079.0,39982.0,4841.0,,,,,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,6268.0,39982.0,16353.0,2020-04-07T00:00:00Z,,,,,,,365153,,,,,,,,,,,,36,10453,0,149316,25095,149316,,779,3050,8a7432860713ca91454aa7592215105deff5cc08,0,0,0,0,0,
20200407,NY,138863,,,,totalTestEncountersViral,340058,17493.0,36932.0,4539.0,,,,,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,5489.0,36932.0,14590.0,2020-04-06T00:00:00Z,,,,,,,340058,,,,,,,,,,,,36,8174,0,138863,19247,138863,,731,2555,821edb6b878f47a3a667584818b7488e104624da,0,0,0,0,0,
20200406,NY,130689,,,,totalTestEncountersViral,320811,16837.0,34377.0,4504.0,,,,,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,4758.0,34377.0,13366.0,2020-04-06T00:00:00Z,,,,,,,320811,,,,,,,,,,,,36,8658,0,130689,18531,130689,,599,2084,b8a6f0637bafdec5b1e48a047dda04feb6a03f5e,0,0,0,0,0,
20200405,NY,122031,,,,totalTestEncountersViral,302280,16479.0,32293.0,4376.0,,,,,4/4/2020 00:00,2020-04-04T00:00:00Z,04/03 20:00,4159.0,32293.0,12187.0,2020-04-04T00:00:00Z,,,,,,,302280,,,,,,,,,,,,36,8327,0,122031,18659,122031,,594,2822,41073546a1668714fd742af4cc4f0d60e0e87d71,0,0,0,0,0,
20200404,NY,113704,,,,totalTestEncountersViral,283621,15905.0,29471.0,4126.0,,,,,4/3/2020 11:00,2020-04-03T11:00:00Z,04/03 07:00,3565.0,29471.0,10478.0,2020-04-03T11:00:00Z,,,,,,,283621,,,,,,,,,,,,36,10841,0,113704,23101,113704,,630,3261,5089141b8c38994b9f0c6ada42b771cd51bc3ed3,0,0,0,0,0,
20200403,NY,102863,,,,totalTestEncountersViral,260520,14810.0,26210.0,3731.0,,,,,4/3/2020 11:00,2020-04-03T11:00:00Z,04/03 07:00,2935.0,26210.0,8886.0,2020-04-03T11:00:00Z,,,,,,,260520,,,,,,,,,,,,36,10482,0,102863,21555,102863,,562,3424,44f2d7468aa417e4cb1bf768ad1bc0ad53f5791e,0,0,0,0,0,
20200402,NY,92381,,,,totalTestEncountersViral,238965,13383.0,22786.0,3396.0,,,,,4/2/2020 11:45,2020-04-02T11:45:00Z,04/02 07:45,2373.0,22786.0,7434.0,2020-04-02T11:45:00Z,,,,,,,238965,,,,,,,,,,,,36,8669,0,92381,18031,92381,,432,2857,e827aa185c7eaed91f167288629730ef21bda4ce,0,0,0,0,0,
20200401,NY,83712,,,,totalTestEncountersViral,220934,12226.0,19929.0,3022.0,,,,,4/1/2020 12:00,2020-04-01T12:00:00Z,04/01 08:00,1941.0,19929.0,6142.0,2020-04-01T12:00:00Z,,,,,,,220934,,,,,,,,,,,,36,7917,0,83712,15701,83712,,391,2844,04bee6b5f078deeca930c4343d4cbde3c41a9996,0,0,0,0,0,
20200331,NY,75795,,,,totalTestEncountersViral,205233,10929.0,17085.0,2710.0,,,,,3/29/2020 09:16,2020-03-29T09:16:00Z,03/29 05:16,1550.0,17085.0,4975.0,2020-03-29T09:16:00Z,,,,,,,205233,,,,,,,,,,,,36,9298,0,75795,18648,75795,,332,2507,3f3afb2185399beddaf354e009c7318364baa232,0,0,0,0,0,
20200330,NY,66497,,,,totalTestEncountersViral,186585,9517.0,14578.0,2352.0,,,,,3/29/2020 09:16,2020-03-29T09:16:00Z,03/29 05:16,1218.0,14578.0,4204.0,2020-03-29T09:16:00Z,,,,,,,186585,,,,,,,,,,,,36,6984,0,66497,14115,66497,,253,1883,80ab0af762d868cc47c9f67bcfcc5f1a8d0e9551,0,0,0,0,0,
20200329,NY,59513,,,,totalTestEncountersViral,172470,8503.0,12695.0,2037.0,,,,,3/29/2020 09:16,2020-03-29T09:16:00Z,03/29 05:16,965.0,12695.0,3572.0,2020-03-29T09:16:00Z,,,,,,,172470,,,,,,,,,,,,36,7195,0,59513,16401,59513,,237,2241,c39b0ae3ab971baa393ead1f068b50ef1350c0bb,0,0,0,0,0,
20200328,NY,52318,,,,totalTestEncountersViral,156069,7328.0,10454.0,1755.0,,,,,3/28/2020 13:15,2020-03-28T13:15:00Z,03/28 09:15,728.0,10454.0,2726.0,2020-03-28T13:15:00Z,,,,,,,156069,,,,,,,,,,,,36,7681,0,52318,17444,52318,,209,1722,4e698bf68b21140c89ab0c6ebead34b398fb2841,0,0,0,0,0,
20200327,NY,44637,,,,totalTestEncountersViral,138625,6481.0,8732.0,1583.0,,,,,3/27/2020 11:15,2020-03-27T11:15:00Z,03/27 07:15,519.0,8732.0,2045.0,2020-03-27T11:15:00Z,,,,,,,138625,,,,,,,,,,,,36,7379,0,44637,16315,44637,,134,1811,edda86f7e8527a04ba0fbcb377133aba352fd2a7,0,0,0,0,0,
20200326,NY,37258,,,,totalTestEncountersViral,122310,5327.0,6921.0,1290.0,,,,,3/26/2020 16:59,2020-03-26T16:59:00Z,03/26 12:59,385.0,6921.0,,2020-03-26T16:59:00Z,,,,,,,122310,,,,,,,,,,,,36,6448,0,37258,18651,37258,,100,1795,74388736c1eab22b67d2286c3b4645a9448a71cf,0,0,0,0,0,
20200325,NY,30810,,,,totalTestEncountersViral,103659,4079.0,5126.0,,,,,,3/25/2020 11:45,2020-03-25T11:45:00Z,03/25 07:45,285.0,5126.0,,2020-03-25T11:45:00Z,,,,,,,103659,,,,,,,,,,,,36,5145,0,30810,12142,30810,,75,1085,ec92ead0e39147b870b20cd1ff1794000c60c070,0,0,0,0,0,
20200324,NY,25665,,,,totalTestEncountersViral,91517,3343.0,4041.0,,,,,,3/24/2020 11:30,2020-03-24T11:30:00Z,03/24 07:30,210.0,4041.0,,2020-03-24T11:30:00Z,,,,,,,91517,,,,,,,,,,,,36,4790,0,25665,12952,25665,,96,916,92a1d186dc05559c550a88bca72483f80a07fcc4,0,0,0,0,0,
20200323,NY,20875,,,,totalTestEncountersViral,78565,2629.0,3125.0,,,,,,3/23/2020 11:36,2020-03-23T11:36:00Z,03/23 07:36,114.0,3125.0,,2020-03-23T11:36:00Z,,,,,,,78565,,,,,,,,,,,,36,5707,0,20875,16812,20875,,0,771,67f7a263090ce098f7d79423fe7052f6ad629980,0,0,0,0,0,
20200322,NY,15168,,,,totalTestEncountersViral,61753,2043.0,2354.0,,,,,,3/22/2020 11:00,2020-03-22T11:00:00Z,03/22 07:00,114.0,2354.0,,2020-03-22T11:00:00Z,,,,,,,61753,,,,,,,,,,,,36,4812,0,15168,16029,15168,,70,823,fbdcd39f2f2fb7473c5cbad3b2f8534cc38565a0,0,0,0,0,0,
20200321,NY,10356,,,,totalTestEncountersViral,45724,1436.0,1531.0,,,,,,3/20/2020 21:22,2020-03-20T21:22:00Z,03/20 17:22,44.0,1531.0,,2020-03-20T21:22:00Z,,,,,,,45724,,,,,,,,,,,,36,3254,0,10356,13087,10356,,9,1531,f3c52ac066588efec35d322d6e9c8a0d747e9be8,0,0,0,0,0,
20200320,NY,7102,,,,totalTestEncountersViral,32637,1042.0,,,,,,,3/20/2020 13:20,2020-03-20T13:20:00Z,03/20 09:20,35.0,,,2020-03-20T13:20:00Z,,,,,,,32637,,,,,,,,,,,,36,2950,0,7102,10124,7102,,23,0,d54cebf6b59362c56b5ef5bc8ffcded9a9d065e9,0,0,0,0,0,
20200319,NY,4152,,,,totalTestEncountersViral,22513,617.0,,,,,,,3/19/2020 13:20,2020-03-19T13:20:00Z,03/19 09:20,12.0,,,2020-03-19T13:20:00Z,,,,,,,22513,,,,,,,,,,,,36,1769,0,4152,7698,4152,,0,0,4de72ec1713c2c9953b26994dc5cb65ae17596c7,0,0,0,0,0,
20200318,NY,2383,,,,totalTestEncountersViral,14815,416.0,,,,,,,3/18/2020 15:05,2020-03-18T15:05:00Z,03/18 11:05,12.0,,,2020-03-18T15:05:00Z,,,,,,,14815,,,,,,,,,,,,36,1009,0,2383,4553,2383,,5,0,694d6c64876caf9b72daf7aeff012f64a258a13a,0,0,0,0,0,
20200317,NY,1374,,,,totalTestEncountersViral,10262,325.0,,,,,,,3/16/2020 15:00,2020-03-16T15:00:00Z,03/16 11:00,7.0,,,2020-03-16T15:00:00Z,,,,,,,10262,,,,,,,,,,,,36,432,0,1374,2907,1374,,0,0,16b1718013a666cf8d5e13ac21ae5c4dbcf6af68,0,0,0,0,0,
20200316,NY,942,,,,totalTestEncountersViral,7355,,,,,,,,3/16/2020 16:22,2020-03-16T16:22:00Z,03/16 12:22,7.0,,,2020-03-16T16:22:00Z,,,,,,,7355,,,,,,,,,,,,36,294,0,942,1936,942,,4,0,0af7dfa76482974b0831ff2d1ae224d6ff3544b4,0,0,0,0,0,
20200315,NY,648,,,,totalTestEncountersViral,5419,,,,,,,,3/15/2020 00:00,2020-03-15T00:00:00Z,03/14 20:00,3.0,,,2020-03-15T00:00:00Z,,,,,,,5419,,,,,,,,,,,,36,131,0,648,1293,648,,3,0,9128c63e111b8ff32af7d7ec430c608a49dc28d5,0,0,0,0,0,
20200314,NY,517,,,,totalTestEncountersViral,4126,,,,,,,,3/14/2020 12:30,2020-03-14T12:30:00Z,03/14 08:30,,,,2020-03-14T12:30:00Z,,,,,,,4126,,,,,,,,,,,,36,164,0,517,1290,517,,0,0,628882159f6f5e48ed57b732f4d81dd2cfe1af32,0,0,0,0,0,
20200313,NY,353,,,,totalTestEncountersViral,2836,,,,,,,,3/12/2020 16:00,2020-03-12T16:00:00Z,03/12 12:00,,,,2020-03-12T16:00:00Z,,,,,,,2836,,,,,,,,,,,,36,102,0,353,762,353,,0,0,d8d29ed7ff7b713627621192b4eea8e40111f17f,0,0,0,0,0,
20200312,NY,251,,,,totalTestEncountersViral,2074,,,,,,,,3/11/2020 16:00,2020-03-11T16:00:00Z,03/11 12:00,,,,2020-03-11T16:00:00Z,,,,,,,2074,,,,,,,,,,,,36,56,0,251,553,251,,0,0,517fee71118f73755dbb0806cf9f585904f53cc5,0,0,0,0,0,
20200311,NY,195,,,,totalTestEncountersViral,1521,,,,,,,,,,,,,,,,,,,,,1521,,,,,,,,,,,,36,44,0,195,425,195,,0,0,5b970ce185791660ab76b08d73d94f8015919e9e,0,0,0,0,0,
20200310,NY,151,,,,totalTestEncountersViral,1096,,,,,,,,,,,,,,,,,,,,,1096,,,,,,,,,,,,36,63,0,151,401,151,,0,0,add30e6fc2cdd69d3ab64f94472eed1fc93b61df,0,0,0,0,0,
20200309,NY,88,,,,totalTestEncountersViral,695,,,,,,,,,,,,,,,,,,,,,695,,,,,,,,,,,,36,28,0,88,307,88,,0,0,e5b9a7b61793e3dfd6e7c941a3f02d6fa754fc48,0,0,0,0,0,
20200308,NY,60,,,,totalTestEncountersViral,388,,,,,,,,,,,,,,,,,,,,,388,,,,,,,,,,,,36,24,0,60,200,60,,0,0,ffc2521d3a8b7d1db4c71fd3ed42e3f29e779a56,0,0,0,0,0,
20200307,NY,36,,,236.0,totalTestEncountersViral,188,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,36,11,0,272,66,36,,0,0,d8b00fdd707cfcec7e7dd5f580a0fad157a1f86c,0,0,0,0,0,
20200306,NY,25,,,236.0,totalTestEncountersViral,122,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,36,22,0,261,92,25,,0,0,9e99ccc04e6d33397cc412ee1b0fbecddbaeecd8,0,0,0,0,0,
20200305,NY,3,,,24.0,totalTestEncountersViral,30,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,36,2,0,27,20,3,,0,0,04e82e80db72556a73999ead493c993e90b8969e,0,0,0,0,0,
20200304,NY,1,,,24.0,totalTestEncountersViral,10,,,,,,,,,,,,,,,,,,,0.0,,10,,,,,,,,,,,,36,0,0,25,9,1,,0,0,3feb3bdb879194f81d11c8bbf994d8e3ea2a5252,0,0,0,0,0,
20200303,NY,1,,,,totalTestEncountersViral,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,36,1,0,1,1,1,,0,0,9e3daed71a696c0c3fa30150ee6423a0a94de8f5,0,0,0,0,0,
20200302,NY,0,,,,totalTestEncountersViral,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,36,0,0,0,0,0,,0,0,b348e3592c0b30cb944b37ddbc88044ceeeadfc9,0,0,0,0,0,
